en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Alexander_Bestuzhev|Alexander_Bestuzhev|Alexander Bestuzhev|1742
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vitaly_Bianki|Vitaly_Bianki|Vitaly Bianki|2316
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Aleksei_Bibik|Aleksei_Bibik|Aleksei Bibik|499
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Andrei_Bitov|Andrei_Bitov|Andrei Bitov|3654
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Nikolai_Blagoveshchensky|Nikolai_Blagoveshchensky|Nikolai Blagoveshchensky|390
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Helena_Blavatsky|Helena_Blavatsky|Helena Blavatsky|234089
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Pyotr_Blinov|Pyotr_Blinov|Pyotr Blinov|338
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Alexander_Blok|Alexander_Blok|Alexander Blok|37874
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Pyotr_Boborykin|Pyotr_Boborykin|Pyotr Boborykin|993
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Oleg_Bogayev|Oleg_Bogayev|Oleg Bogayev|841
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Andrei_Ivanovich_Bogdanov|Andrei_Ivanovich_Bogdanov|Andrei Ivanovich Bogdanov|436
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Alexander_Bogdanov|Alexander_Bogdanov|Alexander Bogdanov|51409
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vladimir_Bogomolov_(writer)|Vladimir_Bogomolov_(writer)|Vladimir Bogomolov (writer)|2288
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vladimir_Bogoraz|Vladimir_Bogoraz|Vladimir Bogoraz|1892
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Yuri_Bondarev|Yuri_Bondarev|Yuri Bondarev|2663
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Leonid_Borodin|Leonid_Borodin|Leonid Borodin|1512
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Genrikh_Borovik|Genrikh_Borovik|Genrikh Borovik|2734
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vasily_Botkin|Vasily_Botkin|Vasily Botkin|1624
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Valeri_Brainin|Valeri_Brainin|Valeri Brainin|968
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Osip_Brik|Osip_Brik|Osip Brik|5968
